Row,Sample,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),First Attempt,Incorrects,Hints,Corrects,Condition,KC,Opportunity
3993,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,TWO_CIRCLES_IN_CIRCLE,1,(SHADED-AREA QUESTION1),02/01/1996 01:31,02/01/1996 01:32,02/01/1996 01:32,02/01/1996 01:32,54,54,.,correct,0,0,1,.,Area formula,90
3994,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,TWO_CIRCLES_IN_SQUARE,1,(SQUARE-BASE QUESTION1),02/01/1996 01:34,02/01/1996 01:34,02/01/1996 01:34,02/01/1996 01:34,0,0,.,correct,0,0,1,.,Area formula,91
3995,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,TWO_CIRCLES_IN_SQUARE,1,(SHADED-AREA QUESTION1),02/01/1996 01:34,02/01/1996 01:35,02/01/1996 01:35,02/01/1996 01:35,29,29,.,correct,0,0,1,.,Area formula,92
3996,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,TRIANGLE_AREA,1,(AREA QUESTION1),02/01/1996 01:36,02/01/1996 01:36,02/01/1996 01:36,02/01/1996 01:36,0,0,.,correct,0,0,1,.,Non-area formula,115
3997,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,LAWN_SPRINKLER,2,(AREA QUESTION1),02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,0,0,.,correct,0,0,1,.,Non-area formula,116
3998,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,TRIANGLE_TRIANGLE,2,(AREA QUESTION1),02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,0,0,.,correct,0,0,1,.,Non-area formula,117
3999,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,LAWN_SPRINKLER,3,(AREA QUESTION1),02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,0,0,.,correct,0,0,1,.,Non-area formula,118
4000,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,WATERING_VEGGIES,2,(WATERED-AREA QUESTION1),02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,0,0,.,correct,0,0,1,.,Non-area formula,119
4001,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,WATERING_VEGGIES,2,(TOTAL-GARDEN QUESTION1),02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,02/01/1996 01:37,14,14,.,correct,0,0,1,.,Non-area formula,120
4002,All Data,Stu_d5290be96a793ac550b7d2b0b31e4244,Unit Area,WATERING_VEGGIES,2,(UNWATERED-AREA QUESTION1),02/01/1996 01:37,02/01/1996 01:38,02/01/1996 01:38,02/01/1996 01:38,17,17,.,correct,0,0,1,.,Area formula,93
4003,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_ABCD,1,(AREA QUESTION1),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:01,02/01/1996 00:02,62,.,62,incorrect,2,0,2,.,Non-area formula,1
4004,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_ABCD,1,(LONGER-BASE QUESTION2),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,23,23,.,correct,0,0,1,.,Non-area formula,2
4005,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_ABCD,1,(HEIGHT QUESTION3),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,28,28,.,correct,0,0,1,.,Non-area formula,3
4006,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_AREA,1,(AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,1,.,1,incorrect,1,0,1,.,Non-area formula,4
4007,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_HEIGHT,1,(HEIGHT QUESTION3),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,1,.,1,incorrect,1,0,1,.,Non-area formula,5
4008,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_BASE,1,(LONGER-BASE QUESTION2),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,0,0,.,correct,0,0,1,.,Non-area formula,6
4009,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_ABCD,2,(AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,1,.,1,incorrect,1,0,1,.,Non-area formula,7
4010,All Data,Stu_d670d7de62ee1a748b67448da3c53d8b,Unit Area,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),02/01/1996 00:03,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,8,.,8,incorrect,1,0,1,.,Non-area formula,8
4011,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_ABCD,1,(AREA QUESTION1),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,1,.,1,incorrect,1,0,1,.,Non-area formula,1
4012,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_ABCD,1,(LONGER-BASE QUESTION2),02/01/1996 00:00,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,40,.,40,incorrect,1,0,1,.,Non-area formula,2
4013,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_ABCD,1,(HEIGHT QUESTION3),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,8,.,8,incorrect,1,0,1,.,Non-area formula,3
4014,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_AREA,1,(AREA QUESTION1),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,1,.,1,incorrect,1,0,1,.,Non-area formula,4
4015,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_HEIGHT,1,(HEIGHT QUESTION3),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,0,0,.,correct,0,0,1,.,Non-area formula,5
4016,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_BASE,1,(LONGER-BASE QUESTION2),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,0,0,.,correct,0,0,1,.,Non-area formula,6
4017,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,0,0,.,correct,0,0,1,.,Non-area formula,7
4018,All Data,Stu_d6eb77b7560f5f2f7ffadde7a9b7914c,Unit Area,TRAPEZOID_ABCD,2,(AREA QUESTION1),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,3,3,.,correct,0,0,1,.,Non-area formula,8
4019,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,RECTANGLE_ABCD,1,(AREA QUESTION1),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,0,0,.,correct,0,0,1,.,Non-area formula,1
4020,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,RECTANGLE_ABCD,1,(HEIGHT QUESTION2),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,14,14,.,correct,0,0,1,.,Non-area formula,2
4021,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,RECTANGLE_ABCD,1,(BASE QUESTION3),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,15,15,.,correct,0,0,1,.,Non-area formula,3
4022,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION1),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,0,0,.,correct,0,0,1,.,Non-area formula,4
4023,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION1),02/01/1996 00:00,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,17,17,.,correct,0,0,1,.,Non-area formula,5
4024,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION1),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,17,17,.,correct,0,0,1,.,Area formula,1
4025,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION2),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,17,17,.,correct,0,0,1,.,Non-area formula,6
4026,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION2),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,7,7,.,correct,0,0,1,.,Non-area formula,7
4027,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION2),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,9,9,.,correct,0,0,1,.,Area formula,2
4028,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION3),02/01/1996 00:01,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,15,15,.,correct,0,0,1,.,Non-area formula,8
4029,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION3),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,8,8,.,correct,0,0,1,.,Non-area formula,9
4030,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION3),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,9,9,.,correct,0,0,1,.,Area formula,3
4031,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PARALLELOGRAM_ABDE,1,(AREA QUESTION1),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,0,0,.,correct,0,0,1,.,Non-area formula,10
4032,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PARALLELOGRAM_ABDE,1,(HEIGHT QUESTION2),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,9,9,.,correct,0,0,1,.,Non-area formula,11
4033,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PARALLELOGRAM_ABDE,1,(BASE QUESTION3),02/01/1996 00:02,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,11,11,.,correct,0,0,1,.,Non-area formula,12
4034,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,SQUARE_ABCD,1,(AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,0,0,.,correct,0,0,1,.,Non-area formula,13
4035,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,SQUARE_ABCD,1,(HEIGHT QUESTION2),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,7,7,.,correct,0,0,1,.,Non-area formula,14
4036,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,SQUARE_ABCD,1,(BASE QUESTION3),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,8,8,.,correct,0,0,1,.,Non-area formula,15
4037,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(WALL-AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,0,0,.,correct,0,0,1,.,Non-area formula,16
4038,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,16,16,.,correct,0,0,1,.,Non-area formula,17
4039,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,22,22,.,correct,0,0,1,.,Area formula,4
4040,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(WALL-AREA QUESTION2),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,12,12,.,correct,0,0,1,.,Non-area formula,18
4041,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION2),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,21,21,.,correct,0,0,1,.,Non-area formula,19
4042,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION2),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,7,7,.,correct,0,0,1,.,Area formula,5
4043,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(WALL-AREA QUESTION3),02/01/1996 00:04,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,29,29,.,correct,0,0,1,.,Non-area formula,20
4044,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION3),02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,15,15,.,correct,0,0,1,.,Non-area formula,21
4045,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION3),02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,11,11,.,correct,0,0,1,.,Area formula,6
4046,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,1,(AREA QUESTION1),02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,0,0,.,correct,0,0,1,.,Non-area formula,22
4047,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,1,(LONGER-BASE QUESTION2),02/01/1996 00:06,02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,153,153,.,correct,0,0,1,.,Non-area formula,23
4048,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,1,(HEIGHT QUESTION3),02/01/1996 00:08,02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,102,.,102,incorrect,1,0,1,.,Non-area formula,24
4049,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_AREA,1,(AREA QUESTION1),02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,1,.,1,incorrect,1,0,1,.,Non-area formula,25
4050,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_HEIGHT,1,(HEIGHT QUESTION3),02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,1,.,1,incorrect,1,0,1,.,Non-area formula,26
4051,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_BASE,1,(LONGER-BASE QUESTION2),02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,1,.,1,incorrect,1,0,1,.,Non-area formula,27
4052,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,2,(AREA QUESTION1),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,1,.,1,incorrect,1,0,1,.,Non-area formula,28
4053,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,32,32,.,correct,0,0,1,.,Non-area formula,29
4054,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,2,(HEIGHT QUESTION3),02/01/1996 00:14,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,25,.,25,incorrect,1,0,1,.,Non-area formula,30
4055,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_AREA,2,(AREA QUESTION1),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,1,.,1,incorrect,1,0,1,.,Non-area formula,31
4056,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_HEIGHT,2,(HEIGHT QUESTION3),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,0,0,.,correct,0,0,1,.,Non-area formula,32
4057,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,3,(AREA QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,0,0,.,correct,0,0,1,.,Non-area formula,33
4058,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,3,(HEIGHT QUESTION3),02/01/1996 00:16,02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,19,19,.,correct,0,0,1,.,Non-area formula,34
4059,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,3,(LONGER-BASE QUESTION2),02/01/1996 00:17,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,61,.,61,incorrect,1,0,1,.,Non-area formula,35
4060,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_BASE,2,(LONGER-BASE QUESTION2),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,1,.,1,incorrect,1,0,1,.,Non-area formula,36
4061,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,4,(AREA QUESTION1),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,0,0,.,correct,0,0,1,.,Non-area formula,37
4062,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,4,(LONGER-BASE QUESTION2),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,14,.,14,incorrect,1,0,1,.,Non-area formula,38
4063,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_ABCD,4,(HEIGHT QUESTION3),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,5,.,5,incorrect,1,0,1,.,Non-area formula,39
4064,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_AREA,3,(AREA QUESTION1),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,0,0,.,correct,0,0,1,.,Non-area formula,40
4065,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_HEIGHT,3,(HEIGHT QUESTION3),02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,0,0,.,correct,0,0,1,.,Non-area formula,41
4066,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_BASE,3,(LONGER-BASE QUESTION2),02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,1,.,1,incorrect,1,0,1,.,Non-area formula,42
4067,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_HEIGHT,4,(HEIGHT QUESTION3),02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,0,0,.,correct,0,0,1,.,Non-area formula,43
4068,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRAPEZOID_BASE,4,(LONGER-BASE QUESTION2),02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,19,.,19,incorrect,2,0,4,.,Non-area formula,44
4069,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_ABC,1,(AREA QUESTION1),02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:22,47,47,.,correct,0,0,2,.,Non-area formula,45
4070,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_ABC,1,(HEIGHT QUESTION2),02/01/1996 00:20,02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:22,53,.,53,incorrect,2,0,2,.,Non-area formula,46
4071,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_ABC,1,(BASE QUESTION3),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,28,28,.,correct,0,0,1,.,Non-area formula,47
4072,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_TRIANGLE,1,(AREA QUESTION1),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,0,0,.,correct,0,0,1,.,Non-area formula,48
4073,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,1,(AREA QUESTION1),02/01/1996 00:23,02/01/1996 00:23,02/01/1996 00:23,02/01/1996 00:23,1,.,1,incorrect,1,0,1,.,Non-area formula,49
4074,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,1,(APOTHEM QUESTION2),02/01/1996 00:23,02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,39,39,.,correct,0,0,1,.,Non-area formula,50
4075,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,1,(SIDE QUESTION3),02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,25,.,25,incorrect,1,0,1,.,Non-area formula,51
4076,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_RECTANGLE,1,(BASE QUESTION1),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,1,.,1,incorrect,1,0,1,.,Area formula,7
4077,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_RECTANGLE,1,(AREA QUESTION1),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,11,11,.,correct,0,0,1,.,Non-area formula,52
4078,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION1),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,0,0,.,correct,0,0,1,.,Non-area formula,53
4079,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION1),02/01/1996 00:25,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,22,.,22,incorrect,1,0,1,.,Area formula,8
4080,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION1),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,16,16,.,correct,0,0,1,.,Area formula,9
4081,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION1),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,7,7,.,correct,0,0,1,.,Area formula,10
4082,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION2),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,8,8,.,correct,0,0,1,.,Non-area formula,54
4083,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION2),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,6,6,.,correct,0,0,1,.,Area formula,11
4084,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION2),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,13,.,13,incorrect,1,0,1,.,Area formula,12
4085,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION2),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,8,8,.,correct,0,0,1,.,Area formula,13
4086,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION3),02/01/1996 00:26,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,7,7,.,correct,0,0,1,.,Non-area formula,55
4087,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION3),02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,6,6,.,correct,0,0,1,.,Area formula,14
4088,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION3),02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,3,3,.,correct,0,0,1,.,Area formula,15
4089,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION3),02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,5,.,5,incorrect,1,0,1,.,Area formula,16
